year,party,state_code,date,candidate,n_votes,race_n_votes
2004,Dem,OR,5/18/2004,-available-,0,368544
2004,GOP,ID,5/25/2004,bush,110800,123793
2004,GOP,ID,5/25/2004,-none-of-the-names-shown-,12993,123793
2004,GOP,ID,5/25/2004,uncommitted,0,123793
2004,GOP,ID,5/25/2004,-available-,0,123793
2004,GOP,AL,6/1/2004,bush,187038,201487
2004,GOP,AL,6/1/2004,uncommitted,14449,201487
2004,GOP,AL,6/1/2004,-available-,0,201487
2004,Dem,AL,6/1/2004,kerry,164021,218574
2004,Dem,AL,6/1/2004,uncommitted,38223,218574
2004,Dem,AL,6/1/2004,kucinich,9076,218574
2004,Dem,AL,6/1/2004,larouche,7254,218574
2004,Dem,AL,6/1/2004,-available-,0,218574
2004,GOP,NM,6/1/2004,bush,49165,49165
2004,GOP,NM,6/1/2004,uncommitted,0,49165
2004,GOP,NM,6/1/2004,-available-,0,49165
2004,Dem,SD,6/1/2004,kerry,69473,84405
2004,Dem,SD,6/1/2004,uncommitted,5105,84405
2004,Dem,SD,6/1/2004,dean,4838,84405
2004,Dem,SD,6/1/2004,larouche,2943,84405
2004,Dem,SD,6/1/2004,kucinich,2046,84405
2004,Dem,SD,6/1/2004,-available-,0,84405
2004,Dem,MT,6/8/2004,kerry,63611,93543
2004,Dem,MT,6/8/2004,kucinich,9686,93543
2004,Dem,MT,6/8/2004,edwards,8516,93543
2004,Dem,MT,6/8/2004,-no-preference-,6899,93543
2004,Dem,MT,6/8/2004,clark,4081,93543
2004,Dem,MT,6/8/2004,larouche,750,93543
2004,Dem,MT,6/8/2004,uncommitted,0,93543
2004,Dem,MT,6/8/2004,-available-,0,93543
2004,GOP,NJ,6/8/2004,bush,211218,211218
2004,GOP,NJ,6/8/2004,-write-in-others-,0,211218
2004,GOP,NJ,6/8/2004,-available-,0,211218
2004,Dem,NJ,6/8/2004,kerry,191816,208176
2004,Dem,NJ,6/8/2004,kucinich,9074,208176
2004,Dem,NJ,6/8/2004,larouche,4528,208176
2004,Dem,NJ,6/8/2004,ballard,2758,208176
2004,Dem,NJ,6/8/2004,uncommitted,0,208176
2004,Dem,NJ,6/8/2004,-available-,0,208176
2004,Dem,NJ,6/8/2004,-not-voting-,0,208176
2004,GOP,MT,6/10/2004,bush,106407,112747
2004,GOP,MT,6/10/2004,-no-preference-,6340,112747
2004,GOP,MT,6/10/2004,uncommitted,0,112747
2004,GOP,MT,6/10/2004,-available-,0,112747
2004,GOP,NE,6/26/2004,bush,121355,121355
2004,GOP,NE,6/26/2004,uncommitted,0,121355
2004,GOP,NE,6/26/2004,-available-,0,121355
2008,GOP,IA,1/3/2008,huckabee,40954,119188
2008,GOP,IA,1/3/2008,romney,30021,119188
2008,GOP,IA,1/3/2008,thompson,15960,119188
2008,GOP,IA,1/3/2008,mccain,15536,119188
2008,GOP,IA,1/3/2008,paul,11841,119188
2008,GOP,IA,1/3/2008,giuliani,4099,119188
2008,GOP,IA,1/3/2008,hunter,506,119188
2008,GOP,IA,1/3/2008,keyes,247,119188
2008,GOP,IA,1/3/2008,cox,10,119188
2008,GOP,IA,1/3/2008,cort,5,119188
2008,GOP,IA,1/3/2008,tancredo,5,119188
2008,GOP,IA,1/3/2008,wuensche,2,119188
2008,GOP,IA,1/3/2008,brownback,1,119188
2008,GOP,IA,1/3/2008,fendig,1,119188
2008,GOP,IA,1/3/2008,uncommitted,0,119188
2008,GOP,IA,1/3/2008,-available-,0,119188
2008,Dem,IA,1/3/2008,obama,940,2501
2008,Dem,IA,1/3/2008,edwards,744,2501
2008,Dem,IA,1/3/2008,clinton,737,2501
2008,Dem,IA,1/3/2008,richardson,53,2501
2008,Dem,IA,1/3/2008,biden,23,2501
2008,Dem,IA,1/3/2008,uncommitted,3,2501
2008,Dem,IA,1/3/2008,dodd,1,2501
2008,Dem,IA,1/3/2008,gravel,0,2501
2008,Dem,IA,1/3/2008,kucinich,0,2501
2008,Dem,IA,1/3/2008,-available-,0,2501
2008,GOP,NH,1/8/2008,mccain,88571,239328
2008,GOP,NH,1/8/2008,romney,75546,239328
2008,GOP,NH,1/8/2008,huckabee,26859,239328
2008,GOP,NH,1/8/2008,giuliani,20439,239328
2008,GOP,NH,1/8/2008,paul,18308,239328
2008,GOP,NH,1/8/2008,write-in,4464,239328
2008,GOP,NH,1/8/2008,thompson,2894,239328
2008,GOP,NH,1/8/2008,hunter,1225,239328
2008,GOP,NH,1/8/2008,scattering,227,239328
2008,GOP,NH,1/8/2008,keyes,203,239328
2008,GOP,NH,1/8/2008,marchuk,124,239328
2008,GOP,NH,1/8/2008,tancredo,80,239328
2008,GOP,NH,1/8/2008,cort,53,239328
2008,GOP,NH,1/8/2008,o-connor,45,239328
2008,GOP,NH,1/8/2008,howard,44,239328
2008,GOP,NH,1/8/2008,wuensche,44,239328
2008,GOP,NH,1/8/2008,supreme,41,239328
2008,GOP,NH,1/8/2008,cox,39,239328
2008,GOP,NH,1/8/2008,gilbert,33,239328
2008,GOP,NH,1/8/2008,mitchell,30,239328
2008,GOP,NH,1/8/2008,shepard,27,239328
2008,GOP,NH,1/8/2008,klein,19,239328
2008,GOP,NH,1/8/2008,fendig,13,239328
2008,GOP,NH,1/8/2008,uncommitted,0,239328
2008,Dem,NH,1/8/2008,clinton,112404,287557
2008,Dem,NH,1/8/2008,obama,104815,287557
2008,Dem,NH,1/8/2008,edwards,48699,287557
2008,Dem,NH,1/8/2008,richardson,13269,287557
2008,Dem,NH,1/8/2008,kucinich,3891,287557
2008,Dem,NH,1/8/2008,write-in,2247,287557
2008,Dem,NH,1/8/2008,biden,638,287557
2008,Dem,NH,1/8/2008,gravel,404,287557
2008,Dem,NH,1/8/2008,others,270,287557
2008,Dem,NH,1/8/2008,caligiuri,253,287557
2008,Dem,NH,1/8/2008,dodd,205,287557
2008,Dem,NH,1/8/2008,capalbo,108,287557
2008,Dem,NH,1/8/2008,hunter,95,287557
2008,Dem,NH,1/8/2008,keefe,51,287557
2008,Dem,NH,1/8/2008,laughlin,47,287557
2008,Dem,NH,1/8/2008,crow,37,287557
2008,Dem,NH,1/8/2008,skok,32,287557
2008,Dem,NH,1/8/2008,savior,30,287557
2008,Dem,NH,1/8/2008,hewes,17,287557
2008,Dem,NH,1/8/2008,hughes,16,287557
2008,Dem,NH,1/8/2008,killeen,11,287557
2008,Dem,NH,1/8/2008,koos,10,287557
2008,Dem,NH,1/8/2008,lamagna,8,287557
2008,Dem,NH,1/8/2008,uncommitted,0,287557
2008,Dem,NH,1/8/2008,-available-,0,287557
2008,GOP,MI,1/15/2008,romney,338316,869169
2008,GOP,MI,1/15/2008,mccain,257985,869169
2008,GOP,MI,1/15/2008,huckabee,139764,869169
2008,GOP,MI,1/15/2008,paul,54475,869169
2008,GOP,MI,1/15/2008,thompson,32159,869169
2008,GOP,MI,1/15/2008,giuliani,24725,869169
2008,GOP,MI,1/15/2008,uncommitted,18118,869169
2008,GOP,MI,1/15/2008,hunter,2819,869169
2008,GOP,MI,1/15/2008,tancredo,457,869169
2008,GOP,MI,1/15/2008,brownback,351,869169
2008,Dem,MI,1/15/2008,clinton,328309,594398
2008,Dem,MI,1/15/2008,uncommitted,238168,594398
2008,Dem,MI,1/15/2008,kucinich,21715,594398
2008,Dem,MI,1/15/2008,dodd,3845,594398
2008,Dem,MI,1/15/2008,gravel,2361,594398
2008,Dem,MI,1/15/2008,obama,0,594398
2008,Dem,MI,1/15/2008,-available-,0,594398
2008,Dem,MI,1/15/2008,-not-voting-,0,594398
2008,GOP,NV,1/19/2008,romney,22646,44315
2008,GOP,NV,1/19/2008,paul,6084,44315
2008,GOP,NV,1/19/2008,mccain,5650,44315
2008,GOP,NV,1/19/2008,huckabee,3616,44315
2008,GOP,NV,1/19/2008,thompson,3519,44315
2008,GOP,NV,1/19/2008,giuliani,1910,44315
2008,GOP,NV,1/19/2008,hunter,890,44315
2008,GOP,NV,1/19/2008,tancredo,0,44315
2008,GOP,NV,1/19/2008,uncommitted,0,44315
2008,Dem,NV,1/19/2008,clinton,5407,10648
2008,Dem,NV,1/19/2008,obama,4805,10648
2008,Dem,NV,1/19/2008,edwards,398,10648
2008,Dem,NV,1/19/2008,uncommitted,33,10648
2008,Dem,NV,1/19/2008,kucinich,5,10648
2008,Dem,NV,1/19/2008,gravel,0,10648
2008,Dem,NV,1/19/2008,others,0,10648
2008,Dem,NV,1/19/2008,-available-,0,10648
2008,Dem,NV,1/19/2008,-not-voting-,0,10648
2008,GOP,SC,1/19/2008,mccain,147686,445499
2008,GOP,SC,1/19/2008,huckabee,132943,445499
2008,GOP,SC,1/19/2008,thompson,69651,445499
2008,GOP,SC,1/19/2008,romney,68142,445499
2008,GOP,SC,1/19/2008,paul,16154,445499
2008,GOP,SC,1/19/2008,giuliani,9557,445499
2008,GOP,SC,1/19/2008,hunter,1051,445499
2008,GOP,SC,1/19/2008,tancredo,121,445499
2008,GOP,SC,1/19/2008,cort,88,445499
2008,GOP,SC,1/19/2008,cox,83,445499
2008,GOP,SC,1/19/2008,fendig,23,445499
2008,GOP,SC,1/19/2008,-available-,0,445499
2008,Dem,SC,1/26/2008,obama,294898,532151
2008,Dem,SC,1/26/2008,clinton,140990,532151
2008,Dem,SC,1/26/2008,edwards,93801,532151
2008,Dem,SC,1/26/2008,richardson,726,532151
2008,Dem,SC,1/26/2008,biden,693,532151
2008,Dem,SC,1/26/2008,kucinich,551,532151
2008,Dem,SC,1/26/2008,dodd,247,532151
2008,Dem,SC,1/26/2008,gravel,245,532151
2008,Dem,SC,1/26/2008,uncommitted,0,532151
2008,Dem,SC,1/26/2008,-available-,0,532151
2008,Dem,SC,1/26/2008,-not-voting-,0,532151
2008,GOP,FL,1/29/2008,mccain,701761,1949498
2008,GOP,FL,1/29/2008,romney,604932,1949498
2008,GOP,FL,1/29/2008,giuliani,286089,1949498
2008,GOP,FL,1/29/2008,huckabee,262681,1949498
2008,GOP,FL,1/29/2008,paul,62887,1949498
2008,GOP,FL,1/29/2008,thompson,22668,1949498
2008,GOP,FL,1/29/2008,keyes,4060,1949498
2008,GOP,FL,1/29/2008,hunter,2847,1949498
2008,GOP,FL,1/29/2008,tancredo,1573,1949498
2008,Dem,FL,1/29/2008,clinton,870986,1749920
2008,Dem,FL,1/29/2008,obama,576214,1749920
2008,Dem,FL,1/29/2008,edwards,251562,1749920
2008,Dem,FL,1/29/2008,biden,15704,1749920
2008,Dem,FL,1/29/2008,richardson,14999,1749920
2008,Dem,FL,1/29/2008,kucinich,9703,1749920
2008,Dem,FL,1/29/2008,dodd,5477,1749920
2008,Dem,FL,1/29/2008,gravel,5275,1749920
2008,Dem,FL,1/29/2008,uncommitted,0,1749920
2008,Dem,FL,1/29/2008,-available-,0,1749920
2008,Dem,FL,1/29/2008,-not-voting-,0,1749920
2008,GOP,ME,2/1/2008,romney,2826,5431
2008,GOP,ME,2/1/2008,mccain,1144,5431
2008,GOP,ME,2/1/2008,paul,997,5431
2008,GOP,ME,2/1/2008,huckabee,312,5431
2008,GOP,ME,2/1/2008,uncommitted,132,5431
2008,GOP,ME,2/1/2008,write-in,9,5431
2008,GOP,ME,2/1/2008,thompson,7,5431
2008,GOP,ME,2/1/2008,giuliani,3,5431
2008,GOP,ME,2/1/2008,keyes,1,5431
2008,GOP,ME,2/1/2008,cox,0,5431
2008,GOP,ME,2/1/2008,hunter,0,5431
2008,GOP,ME,2/1/2008,-available-,0,5431
2008,GOP,ME,2/1/2008,-not-voting-,0,5431
2008,GOP,AK,2/5/2008,romney,5988,13703
2008,GOP,AK,2/5/2008,huckabee,2996,13703
2008,GOP,AK,2/5/2008,paul,2363,13703
2008,GOP,AK,2/5/2008,mccain,2132,13703
2008,GOP,AK,2/5/2008,unpledged,224,13703
2008,GOP,AK,2/5/2008,uncommitted,0,13703
2008,GOP,AK,2/5/2008,-available-,0,13703
2008,Dem,AK,2/5/2008,obama,6674,8880
2008,Dem,AK,2/5/2008,clinton,2194,8880
2008,Dem,AK,2/5/2008,uncommitted,12,8880
2008,Dem,AK,2/5/2008,biden,0,8880
2008,Dem,AK,2/5/2008,edwards,0,8880
2008,Dem,AK,2/5/2008,gravel,0,8880
2008,Dem,AK,2/5/2008,kucinich,0,8880
2008,Dem,AK,2/5/2008,richardson,0,8880
2008,GOP,AL,2/5/2008,huckabee,227766,552155
2008,GOP,AL,2/5/2008,mccain,204867,552155
2008,GOP,AL,2/5/2008,romney,98019,552155
2008,GOP,AL,2/5/2008,paul,14810,552155
2008,GOP,AL,2/5/2008,giuliani,2134,552155
2008,GOP,AL,2/5/2008,thompson,1835,552155
2008,GOP,AL,2/5/2008,uncommitted,1234,552155
2008,GOP,AL,2/5/2008,keyes,778,552155
2008,GOP,AL,2/5/2008,hunter,391,552155
2008,GOP,AL,2/5/2008,cort,228,552155
2008,GOP,AL,2/5/2008,tancredo,93,552155
2008,GOP,AL,2/5/2008,-available-,0,552155
2008,Dem,AL,2/5/2008,obama,300319,536626
2008,Dem,AL,2/5/2008,clinton,223089,536626
2008,Dem,AL,2/5/2008,edwards,7841,536626
2008,Dem,AL,2/5/2008,uncommitted,2663,536626
2008,Dem,AL,2/5/2008,biden,1174,536626
2008,Dem,AL,2/5/2008,richardson,1017,536626
2008,Dem,AL,2/5/2008,dodd,523,536626
2008,Dem,AL,2/5/2008,-available-,0,536626
2008,Dem,AL,2/5/2008,-not-voting-,0,536626
2008,GOP,AR,2/5/2008,huckabee,138557,229153
2008,GOP,AR,2/5/2008,mccain,46343,229153
2008,GOP,AR,2/5/2008,romney,30997,229153
2008,GOP,AR,2/5/2008,paul,10983,229153
2008,GOP,AR,2/5/2008,uncommitted,987,229153
2008,GOP,AR,2/5/2008,giuliani,658,229153
2008,GOP,AR,2/5/2008,thompson,628,229153
2008,GOP,AR,2/5/2008,-available-,0,229153
2008,Dem,AR,2/5/2008,clinton,220136,314234
2008,Dem,AR,2/5/2008,obama,82476,314234
2008,Dem,AR,2/5/2008,edwards,5873,314234
2008,Dem,AR,2/5/2008,uncommitted,3398,314234
2008,Dem,AR,2/5/2008,richardson,810,314234
2008,Dem,AR,2/5/2008,biden,515,314234
2008,Dem,AR,2/5/2008,kucinich,393,314234
2008,Dem,AR,2/5/2008,gravel,325,314234
2008,Dem,AR,2/5/2008,dodd,308,314234
2008,Dem,AR,2/5/2008,-available-,0,314234
2008,GOP,AZ,2/5/2008,mccain,255197,541035
2008,GOP,AZ,2/5/2008,romney,186838,541035
2008,GOP,AZ,2/5/2008,huckabee,48849,541035
2008,GOP,AZ,2/5/2008,paul,22692,541035
2008,GOP,AZ,2/5/2008,giuliani,13658,541035
2008,GOP,AZ,2/5/2008,thompson,9492,541035
2008,GOP,AZ,2/5/2008,hunter,1082,541035
2008,GOP,AZ,2/5/2008,keyes,970,541035
2008,GOP,AZ,2/5/2008,mcgrath,490,541035
2008,GOP,AZ,2/5/2008,mcenulty,333,541035
2008,GOP,AZ,2/5/2008,murphy,269,541035
2008,GOP,AZ,2/5/2008,fitzpatrick,199,541035
2008,GOP,AZ,2/5/2008,mitchell,193,541035
2008,GOP,AZ,2/5/2008,ruben,104,541035
2008,GOP,AZ,2/5/2008,burzynski,98,541035
2008,GOP,AZ,2/5/2008,curry,98,541035
2008,GOP,AZ,2/5/2008,shepard,78,541035
2008,GOP,AZ,2/5/2008,forthan,75,541035
2008,GOP,AZ,2/5/2008,shaw,62,541035
2008,GOP,AZ,2/5/2008,cort,58,541035
2008,GOP,AZ,2/5/2008,gilbert,53,541035
2008,GOP,AZ,2/5/2008,outzen,53,541035
2008,GOP,AZ,2/5/2008,skelley,50,541035
2008,GOP,AZ,2/5/2008,smith,44,541035
2008,GOP,AZ,2/5/2008,uncommitted,0,541035
2008,GOP,AZ,2/5/2008,-available-,0,541035
2008,Dem,AZ,2/5/2008,clinton,229501,455635
2008,Dem,AZ,2/5/2008,obama,193126,455635
2008,Dem,AZ,2/5/2008,edwards,23621,455635
2008,Dem,AZ,2/5/2008,richardson,2842,455635
2008,Dem,AZ,2/5/2008,kucinich,1973,455635
2008,Dem,AZ,2/5/2008,whitehouse,632,455635
2008,Dem,AZ,2/5/2008,dodd,484,455635
2008,Dem,AZ,2/5/2008,dobson,398,455635
2008,Dem,AZ,2/5/2008,gravel,340,455635
2008,Dem,AZ,2/5/2008,grayson,322,455635
2008,Dem,AZ,2/5/2008,krueger,291,455635
2008,Dem,AZ,2/5/2008,see,249,455635
2008,Dem,AZ,2/5/2008,campbell,248,455635
2008,Dem,AZ,2/5/2008,lynch,248,455635
2008,Dem,AZ,2/5/2008,hubbard,209,455635
2008,Dem,AZ,2/5/2008,oatman,192,455635
2008,Dem,AZ,2/5/2008,lee,162,455635
2008,Dem,AZ,2/5/2008,bollander,154,455635
2008,Dem,AZ,2/5/2008,vitullo,132,455635
2008,Dem,AZ,2/5/2008,tanner,130,455635
2008,Dem,AZ,2/5/2008,haymer,107,455635
2008,Dem,AZ,2/5/2008,daley,98,455635
2008,Dem,AZ,2/5/2008,montell,94,455635
2008,Dem,AZ,2/5/2008,gest,82,455635
2008,Dem,AZ,2/5/2008,uncommitted,0,455635
2008,GOP,CA,2/5/2008,mccain,1238988,2932811
2008,GOP,CA,2/5/2008,romney,1013471,2932811
2008,GOP,CA,2/5/2008,huckabee,340669,2932811
2008,GOP,CA,2/5/2008,giuliani,128681,2932811
2008,GOP,CA,2/5/2008,paul,125365,2932811
2008,GOP,CA,2/5/2008,thompson,50275,2932811
2008,GOP,CA,2/5/2008,hunter,14021,2932811
2008,GOP,CA,2/5/2008,keyes,11742,2932811
2008,GOP,CA,2/5/2008,tancredo,3884,2932811
2008,GOP,CA,2/5/2008,cox,3219,2932811
2008,GOP,CA,2/5/2008,brownback,2486,2932811
2008,GOP,CA,2/5/2008,write-in,10,2932811
2008,GOP,CA,2/5/2008,uncommitted,0,2932811
2008,GOP,CA,2/5/2008,-available-,0,2932811
2008,Dem,CA,2/5/2008,clinton,2608184,5066993
2008,Dem,CA,2/5/2008,obama,2186662,5066993
2008,Dem,CA,2/5/2008,edwards,193617,5066993
2008,Dem,CA,2/5/2008,kucinich,24126,5066993
2008,Dem,CA,2/5/2008,richardson,19939,5066993
2008,Dem,CA,2/5/2008,biden,18261,5066993
2008,Dem,CA,2/5/2008,gravel,8184,5066993
2008,Dem,CA,2/5/2008,dodd,8005,5066993
2008,Dem,CA,2/5/2008,write-in,15,5066993
2008,Dem,CA,2/5/2008,uncommitted,0,5066993
2008,Dem,CA,2/5/2008,-available-,0,5066993
2008,Dem,CA,2/5/2008,-not-voting-,0,5066993
2008,GOP,CO,2/5/2008,romney,33288,55845
2008,GOP,CO,2/5/2008,mccain,10621,55845
2008,GOP,CO,2/5/2008,huckabee,7266,55845
2008,GOP,CO,2/5/2008,paul,4670,55845
2008,GOP,CO,2/5/2008,uncommitted,0,55845
2008,GOP,CO,2/5/2008,-available-,0,55845
2008,Dem,CO,2/5/2008,obama,80113,120411
2008,Dem,CO,2/5/2008,clinton,38839,120411
2008,Dem,CO,2/5/2008,uncommitted,1260,120411
2008,Dem,CO,2/5/2008,edwards,102,120411
2008,Dem,CO,2/5/2008,kucinich,58,120411
2008,Dem,CO,2/5/2008,gravel,18,120411
2008,Dem,CO,2/5/2008,richardson,17,120411
2008,Dem,CO,2/5/2008,biden,4,120411
2008,Dem,CO,2/5/2008,dodd,0,120411
2008,GOP,CT,2/5/2008,mccain,78836,151604
2008,GOP,CT,2/5/2008,romney,49891,151604
2008,GOP,CT,2/5/2008,huckabee,10607,151604
2008,GOP,CT,2/5/2008,paul,6287,151604
2008,GOP,CT,2/5/2008,giuliani,2470,151604
2008,GOP,CT,2/5/2008,uncommitted,2462,151604
2008,GOP,CT,2/5/2008,thompson,538,151604
2008,GOP,CT,2/5/2008,keyes,376,151604
2008,GOP,CT,2/5/2008,hunter,137,151604
2008,GOP,CT,2/5/2008,-available-,0,151604
2008,Dem,CT,2/5/2008,obama,179742,354539
2008,Dem,CT,2/5/2008,clinton,165426,354539
2008,Dem,CT,2/5/2008,edwards,3424,354539
2008,Dem,CT,2/5/2008,uncommitted,3038,354539
2008,Dem,CT,2/5/2008,dodd,912,354539
2008,Dem,CT,2/5/2008,kucinich,846,354539
2008,Dem,CT,2/5/2008,biden,440,354539
2008,Dem,CT,2/5/2008,richardson,436,354539
2008,Dem,CT,2/5/2008,gravel,275,354539
2008,Dem,CT,2/5/2008,-not-voting-,0,354539
2008,GOP,DE,2/5/2008,mccain,22628,50239
2008,GOP,DE,2/5/2008,romney,16344,50239
2008,GOP,DE,2/5/2008,huckabee,7706,50239
2008,GOP,DE,2/5/2008,paul,2131,50239
2008,GOP,DE,2/5/2008,giuliani,1255,50239
2008,GOP,DE,2/5/2008,tancredo,175,50239
2008,Dem,DE,2/5/2008,obama,51148,96374
2008,Dem,DE,2/5/2008,clinton,40760,96374
2008,Dem,DE,2/5/2008,biden,2863,96374
2008,Dem,DE,2/5/2008,edwards,1241,96374
2008,Dem,DE,2/5/2008,kucinich,192,96374
2008,Dem,DE,2/5/2008,dodd,170,96374
2008,Dem,DE,2/5/2008,uncommitted,0,96374
